Campaign_ID,Target_Audience,Duration,Channel_Used,Conversion_Rate,ROI,Clicks,Impressions,Date
61477,Women 25-34,15 days,Google Ads,0.14,6.98,890,5419,2021-06-06
61478,Men 18-24,45 days,Instagram,0.06,8.0,909,9101,2021-06-07
61480,Women 35-44,30 days,YouTube,0.07,3.71,358,8796,2021-06-09
61482,Women 35-44,60 days,Google Ads,0.04,6.07,977,1551,2021-06-11
61483,Women 35-44,30 days,YouTube,0.02,4.42,141,2674,2021-06-12
61484,Women 35-44,15 days,YouTube,0.01,4.66,253,6815,2021-06-13
61487,Women 25-34,60 days,Google Ads,0.02,4.09,355,4009,2021-06-16
61488,Men 25-34,15 days,Google Ads,0.13,4.9,110,4216,2021-06-17
61490,Women 35-44,45 days,Google Ads,0.15,3.09,366,1471,2021-06-19
61491,Men 25-34,30 days,Google Ads,0.07,6.9,566,7593,2021-06-20
61492,Women 35-44,45 days,Instagram,0.14,3.25,1000,2171,2021-06-21
61493,Women 35-44,60 days,YouTube,0.04,4.4,530,6797,2021-06-22
61495,Men 18-24,60 days,Google Ads,0.04,2.44,138,5357,2021-06-24
61497,All Ages,60 days,Instagram,0.15,6.36,207,9307,2021-06-26
61498,Men 18-24,15 days,Instagram,0.06,5.2,592,7424,2021-06-27
61499,Men 25-34,30 days,YouTube,0.01,4.84,266,4787,2021-06-28
61500,Men 25-34,45 days,YouTube,0.05,2.41,141,8567,2021-06-29
61838,Men 25-34,60 days,Instagram,0.15,8.0,270,7685,2021-06-02
61839,Men 18-24,15 days,YouTube,0.08,2.0,504,1144,2021-06-03
61840,Women 35-44,45 days,YouTube,0.07,2.98,330,2970,2021-06-04
61841,Men 25-34,60 days,Instagram,0.03,7.35,1000,5499,2021-06-05
61844,Men 25-34,45 days,YouTube,0.03,4.65,100,2682,2021-06-08
61845,Men 25-34,60 days,YouTube,0.06,3.43,562,1746,2021-06-09
61848,All Ages,30 days,YouTube,0.02,3.65,421,4095,2021-06-12
61852,All Ages,15 days,Google Ads,0.02,3.25,825,2122,2021-06-16
61855,Men 18-24,30 days,Google Ads,0.04,5.29,221,8850,2021-06-19
61856,Men 18-24,30 days,Google Ads,0.07,6.66,558,5516,2021-06-20
61857,Men 25-34,15 days,YouTube,0.07,2.17,133,9864,2021-06-21
61859,Women 35-44,60 days,Google Ads,0.11,7.9,125,8579,2021-06-23
61861,Men 25-34,30 days,Instagram,0.08,5.41,729,1741,2021-06-25
61862,All Ages,30 days,Instagram,0.14,4.49,562,1814,2021-06-26
61863,Men 18-24,30 days,YouTube,0.04,3.57,228,9686,2021-06-27
61864,Women 25-34,30 days,Instagram,0.08,8.0,803,9430,2021-06-28
61865,Women 25-34,30 days,Instagram,0.05,6.23,797,4802,2021-06-29
61866,Women 25-34,45 days,Google Ads,0.13,4.89,192,5328,2021-06-30
62203,Women 25-34,15 days,YouTube,0.06,4.88,231,5018,2021-06-02
62204,Women 25-34,30 days,YouTube,0.04,2.0,161,4569,2021-06-03
62205,Men 18-24,15 days,Instagram,0.14,8.0,957,4463,2021-06-04
62206,Men 18-24,60 days,YouTube,0.08,2.0,556,9867,2021-06-05
62207,Men 25-34,15 days,YouTube,0.06,2.0,644,7682,2021-06-06
62208,All Ages,30 days,YouTube,0.06,4.18,567,8842,2021-06-07
62212,Men 18-24,60 days,Instagram,0.13,6.06,439,7024,2021-06-11
62213,All Ages,15 days,Instagram,0.05,8.0,576,8989,2021-06-12
62215,Women 35-44,60 days,YouTube,0.05,2.0,219,7527,2021-06-14
62218,Women 35-44,30 days,Google Ads,0.1,6.79,324,4498,2021-06-17
62220,Women 25-34,45 days,Instagram,0.05,3.13,304,8312,2021-06-19
62222,All Ages,30 days,Instagram,0.15,2.63,760,2446,2021-06-21
62223,Women 25-34,60 days,Google Ads,0.09,5.28,537,6113,2021-06-22
62226,Men 25-34,60 days,YouTube,0.07,2.36,138,1601,2021-06-25
62227,Men 18-24,45 days,YouTube,0.05,3.32,286,2270,2021-06-26
62230,Men 18-24,15 days,Google Ads,0.08,5.38,104,2757,2021-06-29
62231,Men 18-24,60 days,YouTube,0.02,3.4,203,8323,2021-06-30
62571,Women 35-44,45 days,Google Ads,0.15,4.75,309,5679,2021-06-05
62572,Men 18-24,30 days,YouTube,0.06,2.0,578,5656,2021-06-06
62574,All Ages,45 days,Instagram,0.06,4.13,768,1257,2021-06-08
62577,All Ages,60 days,Google Ads,0.12,4.97,763,6846,2021-06-11
62579,Women 25-34,45 days,Instagram,0.08,4.76,1000,4925,2021-06-13
62580,Women 25-34,15 days,YouTube,0.07,2.14,100,2488,2021-06-14
62582,Women 25-34,30 days,Instagram,0.15,5.78,676,7716,2021-06-16
62584,Men 25-34,60 days,YouTube,0.03,3.01,566,7975,2021-06-18
62585,Men 18-24,15 days,Google Ads,0.06,2.05,882,6573,2021-06-19
62587,Men 18-24,60 days,YouTube,0.03,4.52,452,7911,2021-06-21
62588,Women 25-34,30 days,Google Ads,0.05,7.44,319,5289,2021-06-22
62595,Women 25-34,60 days,YouTube,0.03,2.97,468,1384,2021-06-29
62932,Men 25-34,15 days,Instagram,0.14,7.11,458,8788,2021-06-01
62934,Women 25-34,60 days,Instagram,0.13,8.0,706,7907,2021-06-03
62935,Men 18-24,45 days,Instagram,0.09,5.65,959,5859,2021-06-04
62937,Men 18-24,60 days,Google Ads,0.11,7.04,127,1916,2021-06-06
62939,All Ages,45 days,Google Ads,0.12,3.55,854,2779,2021-06-08
62940,Men 25-34,15 days,Google Ads,0.01,6.13,224,3738,2021-06-09
62942,Men 25-34,60 days,Instagram,0.05,2.66,584,1695,2021-06-11
62943,Women 25-34,60 days,Instagram,0.15,7.12,332,2543,2021-06-12
62944,Men 25-34,60 days,YouTube,0.01,2.0,312,4959,2021-06-13
62946,All Ages,15 days,Instagram,0.15,8.0,560,9486,2021-06-15
62947,Women 35-44,45 days,Google Ads,0.07,7.61,678,9611,2021-06-16
62949,Men 18-24,45 days,Instagram,0.15,5.21,151,4591,2021-06-18
62950,All Ages,45 days,YouTube,0.02,2.04,348,4808,2021-06-19
62952,Women 35-44,30 days,Instagram,0.11,8.0,276,7647,2021-06-21
62954,Men 18-24,15 days,YouTube,0.02,4.92,273,6344,2021-06-23
62956,Women 25-34,60 days,Instagram,0.05,3.13,1000,1112,2021-06-25
62957,Men 25-34,45 days,Instagram,0.15,5.46,1000,3257,2021-06-26
62960,Women 25-34,30 days,Google Ads,0.03,2.37,154,2041,2021-06-29
63302,Men 18-24,15 days,Instagram,0.15,2.89,488,4309,2021-06-06
63303,Women 35-44,30 days,Instagram,0.15,4.45,896,8364,2021-06-07
63304,Men 25-34,30 days,Google Ads,0.01,2.12,993,6144,2021-06-08
63305,Women 35-44,60 days,Instagram,0.15,8.0,640,2848,2021-06-09
63306,Men 25-34,45 days,YouTube,0.07,4.56,646,9048,2021-06-10
63307,Women 35-44,45 days,Google Ads,0.13,2.23,763,3883,2021-06-11
63308,Men 18-24,15 days,Instagram,0.15,8.0,982,8063,2021-06-12
63310,Women 25-34,45 days,YouTube,0.02,3.12,592,7582,2021-06-14
63312,Men 25-34,45 days,YouTube,0.06,4.07,642,9032,2021-06-16
63313,All Ages,45 days,Instagram,0.06,3.95,350,3264,2021-06-17
63314,Men 18-24,60 days,YouTube,0.06,2.68,100,8777,2021-06-18
63316,Women 25-34,60 days,Google Ads,0.02,6.47,877,6144,2021-06-20
63317,All Ages,30 days,Instagram,0.15,8.0,1000,6757,2021-06-21
63319,Women 35-44,15 days,Instagram,0.11,6.93,777,6958,2021-06-23
63320,Men 18-24,60 days,YouTube,0.03,2.0,209,3263,2021-06-24
63321,Women 25-34,30 days,YouTube,0.04,3.91,646,5975,2021-06-25
63323,Women 25-34,15 days,YouTube,0.01,2.0,140,7295,2021-06-27
63665,Men 18-24,45 days,YouTube,0.08,2.72,158,3675,2021-06-04
63666,All Ages,60 days,Google Ads,0.14,3.36,956,4601,2021-06-05
63667,Men 18-24,15 days,YouTube,0.02,3.22,389,1601,2021-06-06
63668,Men 18-24,15 days,Google Ads,0.1,5.28,841,5349,2021-06-07
63672,Women 35-44,30 days,Google Ads,0.08,2.31,478,3386,2021-06-11
63676,Men 18-24,60 days,Google Ads,0.13,6.03,470,8857,2021-06-15
63677,Women 25-34,15 days,Google Ads,0.04,6.75,354,9538,2021-06-16
63680,Men 25-34,60 days,Instagram,0.11,8.0,1000,1367,2021-06-19
63683,Women 35-44,30 days,Google Ads,0.13,3.46,278,4588,2021-06-22
63684,Men 25-34,45 days,Instagram,0.05,3.0,621,8536,2021-06-23
63685,Men 25-34,45 days,Instagram,0.11,5.43,948,5215,2021-06-24
63687,Men 25-34,30 days,Google Ads,0.1,7.61,315,3958,2021-06-26
63690,Men 25-34,45 days,Instagram,0.15,4.58,998,6390,2021-06-29
64028,Women 35-44,15 days,Instagram,0.06,8.0,498,9140,2021-06-02
64029,Women 25-34,15 days,Instagram,0.03,5.08,992,1046,2021-06-03
64031,Men 18-24,15 days,Google Ads,0.14,6.12,767,4849,2021-06-05
64034,Women 35-44,60 days,Google Ads,0.11,2.88,357,2426,2021-06-08
64035,All Ages,30 days,Instagram,0.02,4.11,679,7158,2021-06-09
64037,Women 25-34,15 days,YouTube,0.03,3.53,447,7504,2021-06-11
64038,Women 25-34,15 days,Google Ads,0.07,6.93,282,4578,2021-06-12
64048,Men 18-24,30 days,YouTube,0.03,3.46,432,5639,2021-06-22
64050,All Ages,60 days,YouTube,0.05,2.0,224,7516,2021-06-24
64052,Women 35-44,15 days,Google Ads,0.12,2.59,221,5018,2021-06-26
64054,Men 25-34,30 days,Instagram,0.09,7.81,1000,2350,2021-06-28
64056,Women 35-44,45 days,Google Ads,0.06,4.83,919,4744,2021-06-30
64392,Men 18-24,60 days,Instagram,0.15,4.13,801,8041,2021-06-01
64393,Women 35-44,45 days,Google Ads,0.1,3.22,344,5921,2021-06-02
64394,Men 25-34,30 days,Google Ads,0.05,4.27,648,6463,2021-06-03
64399,Men 18-24,30 days,Google Ads,0.14,4.93,816,8292,2021-06-08
64402,Men 18-24,30 days,Google Ads,0.11,7.07,545,5769,2021-06-11
64403,All Ages,30 days,Google Ads,0.04,5.32,984,8115,2021-06-12
64405,Women 25-34,30 days,Instagram,0.15,7.42,204,2176,2021-06-14
64406,Men 18-24,45 days,YouTube,0.03,2.39,277,10000,2021-06-15
64407,Women 35-44,15 days,Google Ads,0.12,6.73,917,1722,2021-06-16
64408,Women 25-34,45 days,Instagram,0.15,3.29,157,1837,2021-06-17
64411,Women 25-34,30 days,Instagram,0.14,6.77,153,4887,2021-06-20
64413,Men 18-24,30 days,Instagram,0.06,8.0,582,1533,2021-06-22
64415,Men 25-34,30 days,Instagram,0.02,8.0,1000,6640,2021-06-24
64420,Women 35-44,60 days,YouTube,0.02,4.28,622,8228,2021-06-29
64421,Women 25-34,60 days,YouTube,0.06,4.96,576,10000,2021-06-30
64757,Women 25-34,30 days,YouTube,0.03,3.32,356,1262,2021-06-01
64758,Men 25-34,45 days,Instagram,0.09,6.86,1000,8659,2021-06-02
64760,Women 25-34,15 days,Google Ads,0.06,4.24,203,9410,2021-06-04
64764,Men 18-24,30 days,Instagram,0.03,8.0,566,9235,2021-06-08
64768,Women 35-44,15 days,Google Ads,0.08,4.27,514,4661,2021-06-12
64769,Men 25-34,30 days,Instagram,0.08,7.9,793,9311,2021-06-13
64772,Men 25-34,45 days,Google Ads,0.12,6.16,778,5602,2021-06-16
64774,All Ages,15 days,Instagram,0.08,7.89,697,7846,2021-06-18
64775,Women 25-34,30 days,Instagram,0.11,7.37,312,7246,2021-06-19
64776,Men 18-24,15 days,Google Ads,0.06,3.86,694,8133,2021-06-20
64777,All Ages,45 days,Google Ads,0.13,5.22,253,2674,2021-06-21
64778,Men 25-34,60 days,Google Ads,0.07,4.32,681,1047,2021-06-22
64779,Men 18-24,15 days,YouTube,0.02,4.96,520,1427,2021-06-23
64782,Men 18-24,30 days,Google Ads,0.1,6.85,859,4470,2021-06-26
64785,Women 25-34,60 days,YouTube,0.05,4.67,458,5321,2021-06-29
65122,Women 35-44,30 days,YouTube,0.06,4.38,335,9837,2021-06-01
65123,Men 25-34,45 days,YouTube,0.01,2.36,577,4033,2021-06-02
65128,Men 25-34,45 days,YouTube,0.04,2.7,336,10000,2021-06-07
65130,Men 25-34,60 days,Google Ads,0.06,4.52,349,6411,2021-06-09
65133,Women 35-44,15 days,YouTube,0.05,2.0,482,6310,2021-06-12
65134,All Ages,45 days,Instagram,0.15,8.0,558,6969,2021-06-13
65136,Women 35-44,30 days,Google Ads,0.1,6.27,540,2271,2021-06-15
65139,Men 18-24,60 days,Instagram,0.06,8.0,1000,5986,2021-06-18
65142,Men 18-24,60 days,Instagram,0.15,7.94,476,9461,2021-06-21
65143,All Ages,30 days,YouTube,0.02,3.78,140,7571,2021-06-22
65147,Men 25-34,45 days,YouTube,0.04,2.93,262,6378,2021-06-26
65148,Women 35-44,30 days,YouTube,0.02,5.07,584,7788,2021-06-27
65150,All Ages,45 days,Google Ads,0.08,4.24,508,8394,2021-06-29
65151,Men 18-24,30 days,YouTube,0.01,2.0,343,7897,2021-06-30
65488,Men 18-24,45 days,Google Ads,0.08,2.51,583,1637,2021-06-02
65489,Men 25-34,15 days,YouTube,0.02,4.35,322,3564,2021-06-03
65490,Women 35-44,15 days,Instagram,0.03,5.6,775,5918,2021-06-04
65491,All Ages,15 days,YouTube,0.02,4.68,422,4909,2021-06-05
65492,Men 25-34,45 days,Instagram,0.15,8.0,411,7967,2021-06-06
65493,Men 25-34,15 days,YouTube,0.04,3.19,348,4545,2021-06-07
65494,Women 25-34,15 days,Google Ads,0.04,7.67,851,8924,2021-06-08
65495,All Ages,60 days,YouTube,0.04,2.0,468,6039,2021-06-09
65496,All Ages,30 days,YouTube,0.07,2.0,490,1121,2021-06-10
65501,Women 25-34,45 days,YouTube,0.02,4.92,392,4925,2021-06-15
65503,Women 35-44,45 days,Instagram,0.15,6.97,632,2848,2021-06-17
65506,Women 25-34,45 days,Instagram,0.14,8.0,857,3948,2021-06-20
65507,All Ages,45 days,YouTube,0.08,2.0,122,2782,2021-06-21
65508,Women 25-34,30 days,Instagram,0.15,2.81,918,8873,2021-06-22
65510,Men 18-24,30 days,Instagram,0.15,7.62,1000,1567,2021-06-24
65511,All Ages,15 days,YouTube,0.07,2.0,374,6860,2021-06-25
65512,Men 18-24,60 days,Instagram,0.15,5.59,814,2974,2021-06-26
65515,Men 25-34,15 days,YouTube,0.02,4.71,554,4980,2021-06-29
65852,Women 25-34,60 days,YouTube,0.06,4.76,152,2919,2021-06-01
65853,Men 25-34,15 days,Google Ads,0.08,2.6,861,7089,2021-06-02
65855,Women 25-34,15 days,YouTube,0.02,3.17,621,8935,2021-06-04
65856,Women 35-44,30 days,Google Ads,0.09,3.93,286,3630,2021-06-05
65859,Men 25-34,45 days,YouTube,0.08,4.15,144,5214,2021-06-08
65860,All Ages,60 days,YouTube,0.02,3.21,636,2935,2021-06-09
65868,Men 18-24,45 days,Instagram,0.15,8.0,806,1347,2021-06-17
65869,Men 25-34,15 days,Google Ads,0.03,4.52,338,2674,2021-06-18
65870,Men 18-24,45 days,Instagram,0.15,8.0,151,1184,2021-06-19
65871,Men 25-34,60 days,Google Ads,0.09,7.93,928,4422,2021-06-20
65872,Women 25-34,60 days,Instagram,0.05,8.0,763,6094,2021-06-21
65875,All Ages,15 days,Google Ads,0.09,6.11,112,9552,2021-06-24
65878,Men 18-24,60 days,Google Ads,0.02,3.93,532,8174,2021-06-27
66217,All Ages,45 days,Instagram,0.15,2.65,263,6874,2021-06-01
66221,Men 25-34,45 days,Google Ads,0.05,3.07,152,4308,2021-06-05
66222,Men 18-24,60 days,YouTube,0.02,3.16,472,4117,2021-06-06
66223,Women 25-34,60 days,Google Ads,0.11,3.95,911,3303,2021-06-07
66224,All Ages,30 days,YouTube,0.03,2.0,608,9031,2021-06-08
66225,Women 25-34,45 days,Instagram,0.05,5.07,1000,8681,2021-06-09
66229,Women 35-44,45 days,Instagram,0.15,4.55,1000,4145,2021-06-13
66230,All Ages,15 days,YouTube,0.05,2.5,272,6428,2021-06-14
66231,Women 35-44,60 days,Instagram,0.15,5.3,135,5234,2021-06-15
66235,All Ages,15 days,Instagram,0.13,3.3,649,2704,2021-06-19
66237,Women 25-34,15 days,YouTube,0.01,4.3,100,5174,2021-06-21
66238,All Ages,15 days,Instagram,0.03,8.0,612,1810,2021-06-22
66239,Women 35-44,30 days,YouTube,0.07,4.14,352,9415,2021-06-23
66240,Men 18-24,15 days,YouTube,0.05,3.78,352,9110,2021-06-24
66241,Men 25-34,30 days,YouTube,0.01,2.68,346,7996,2021-06-25
66243,Women 25-34,30 days,Instagram,0.09,7.36,1000,4307,2021-06-27
66246,Women 25-34,15 days,YouTube,0.07,3.35,367,7886,2021-06-30
66583,Women 35-44,30 days,YouTube,0.03,2.0,320,3739,2021-06-02
66584,All Ages,30 days,Google Ads,0.07,3.48,676,5193,2021-06-03
66585,Women 25-34,30 days,YouTube,0.01,4.95,434,10000,2021-06-04
66586,Women 35-44,45 days,Google Ads,0.11,4.5,447,2063,2021-06-05
66590,Women 35-44,45 days,YouTube,0.02,2.9,481,3302,2021-06-09
66593,Women 25-34,15 days,Instagram,0.15,7.15,781,6589,2021-06-12
66594,Men 25-34,60 days,YouTube,0.02,2.0,100,4499,2021-06-13
66599,Women 35-44,30 days,Google Ads,0.09,4.15,786,9660,2021-06-18
66601,Women 35-44,30 days,Instagram,0.11,8.0,858,5229,2021-06-20
66602,Women 35-44,45 days,Instagram,0.13,8.0,1000,1765,2021-06-21
66603,Women 25-34,15 days,Google Ads,0.11,7.67,454,8758,2021-06-22
66605,Women 35-44,60 days,Google Ads,0.15,4.76,368,2847,2021-06-24
66606,All Ages,30 days,Instagram,0.15,6.6,723,7981,2021-06-25
66607,Women 35-44,15 days,Google Ads,0.13,7.36,940,7317,2021-06-26
66608,Men 18-24,15 days,YouTube,0.03,2.28,332,7124,2021-06-27
66609,Men 18-24,45 days,YouTube,0.03,4.26,104,7163,2021-06-28
66611,Women 25-34,45 days,Google Ads,0.04,6.6,247,8590,2021-06-30
66948,Men 25-34,45 days,Google Ads,0.09,5.02,858,2360,2021-06-02
66951,Women 25-34,30 days,Google Ads,0.04,5.41,132,4994,2021-06-05
66953,Men 18-24,60 days,Google Ads,0.01,5.44,425,6014,2021-06-07
66962,Men 25-34,15 days,YouTube,0.06,4.26,100,6952,2021-06-16
66963,Women 25-34,15 days,Instagram,0.11,8.0,419,5200,2021-06-17
66965,Women 35-44,30 days,Google Ads,0.03,5.16,287,5342,2021-06-19
66966,Men 18-24,30 days,Instagram,0.09,8.0,391,4374,2021-06-20
66967,Men 18-24,30 days,Google Ads,0.02,2.08,133,2596,2021-06-21
66968,All Ages,15 days,YouTube,0.03,5.01,370,9633,2021-06-22
66970,Women 25-34,45 days,Google Ads,0.13,4.16,367,1562,2021-06-24
66974,Men 25-34,30 days,Google Ads,0.15,6.36,218,3645,2021-06-28
66975,Women 35-44,45 days,YouTube,0.02,2.74,528,6295,2021-06-29
66976,Men 25-34,60 days,YouTube,0.01,2.97,117,10000,2021-06-30
67312,Men 18-24,30 days,YouTube,0.02,2.0,130,6930,2021-06-01
67313,Men 25-34,15 days,YouTube,0.06,4.92,605,1935,2021-06-02
67315,Women 25-34,30 days,Instagram,0.03,8.0,529,8872,2021-06-04
67317,Women 35-44,45 days,Instagram,0.09,7.6,304,3617,2021-06-06
67319,Men 25-34,45 days,Google Ads,0.14,7.67,768,8863,2021-06-08
67322,Men 25-34,60 days,YouTube,0.02,2.4,202,7532,2021-06-11
67324,All Ages,15 days,Google Ads,0.08,7.37,203,3696,2021-06-13
67325,Men 18-24,45 days,Google Ads,0.05,2.86,127,2204,2021-06-14
67326,Men 25-34,60 days,Instagram,0.15,5.94,815,1397,2021-06-15
67328,Women 35-44,45 days,YouTube,0.02,3.84,498,7200,2021-06-17
67331,All Ages,60 days,Google Ads,0.08,3.57,568,7518,2021-06-20
67334,Women 35-44,15 days,YouTube,0.06,2.98,512,3362,2021-06-23
67339,Women 35-44,45 days,Instagram,0.02,8.0,270,4121,2021-06-28
67677,Women 25-34,45 days,YouTube,0.01,3.32,497,1106,2021-06-01
67680,Men 18-24,15 days,YouTube,0.08,4.18,161,1825,2021-06-04
67681,Women 25-34,60 days,YouTube,0.05,4.52,313,3518,2021-06-05
67682,Men 18-24,15 days,Google Ads,0.03,2.29,640,7243,2021-06-06
67683,Women 35-44,60 days,YouTube,0.05,2.54,135,3436,2021-06-07
67684,Men 18-24,60 days,Instagram,0.11,8.0,1000,3978,2021-06-08
67685,Women 35-44,45 days,Instagram,0.15,5.19,303,2568,2021-06-09
67687,Men 18-24,45 days,Google Ads,0.01,6.48,135,8474,2021-06-11
67692,Women 35-44,30 days,Instagram,0.06,8.0,868,8492,2021-06-16
67696,All Ages,45 days,Instagram,0.08,8.0,985,4267,2021-06-20
67700,Men 18-24,15 days,Instagram,0.05,2.68,1000,7369,2021-06-24
67701,Women 35-44,30 days,Instagram,0.15,2.69,608,3302,2021-06-25
67703,Women 25-34,60 days,Google Ads,0.08,3.18,759,1858,2021-06-27
67704,All Ages,60 days,YouTube,0.02,3.66,411,2304,2021-06-28
67705,All Ages,30 days,YouTube,0.05,4.84,569,3847,2021-06-29
67706,Men 25-34,30 days,Google Ads,0.02,4.19,603,8094,2021-06-30
68043,Men 25-34,30 days,YouTube,0.06,2.15,365,7907,2021-06-02
68045,Women 35-44,60 days,Google Ads,0.06,6.22,525,4408,2021-06-04
68046,All Ages,15 days,Instagram,0.14,3.9,400,8422,2021-06-05
68050,Women 25-34,60 days,Google Ads,0.1,4.99,628,1265,2021-06-09
68051,Men 25-34,15 days,Google Ads,0.07,3.93,763,3516,2021-06-10
68053,Men 25-34,15 days,YouTube,0.06,2.32,561,1206,2021-06-12
68057,Women 25-34,60 days,YouTube,0.04,5.08,160,9945,2021-06-16
68058,Women 35-44,60 days,Instagram,0.15,8.0,1000,2242,2021-06-17
68059,Women 35-44,45 days,Instagram,0.09,8.0,701,1016,2021-06-18
68060,Men 25-34,45 days,YouTube,0.04,2.0,101,5575,2021-06-19
68062,All Ages,45 days,Instagram,0.06,3.96,562,3066,2021-06-21
68063,Men 25-34,45 days,YouTube,0.06,2.0,136,4087,2021-06-22
68064,All Ages,45 days,YouTube,0.01,2.0,447,8441,2021-06-23
68066,Men 25-34,45 days,Google Ads,0.05,6.07,900,3133,2021-06-25
68067,Women 35-44,45 days,YouTube,0.01,4.25,304,10000,2021-06-26
68070,Women 35-44,15 days,Instagram,0.15,4.42,1000,2541,2021-06-29
68071,Men 25-34,15 days,YouTube,0.04,4.96,649,10000,2021-06-30
68407,Women 35-44,60 days,Instagram,0.15,4.11,910,5802,2021-06-01
68411,Women 25-34,15 days,Google Ads,0.11,5.67,186,9517,2021-06-05
68413,Men 18-24,30 days,Instagram,0.06,8.0,859,6049,2021-06-07
68414,All Ages,60 days,Google Ads,0.08,3.52,524,2763,2021-06-08
68416,Women 25-34,15 days,Instagram,0.08,6.25,1000,3782,2021-06-10
68419,Men 25-34,30 days,Instagram,0.06,2.81,1000,1677,2021-06-13
68420,Women 25-34,60 days,Google Ads,0.1,6.63,230,9813,2021-06-14
68423,Women 35-44,30 days,Instagram,0.13,5.9,317,8850,2021-06-17
68425,Men 25-34,45 days,Instagram,0.03,2.83,729,7497,2021-06-19
68426,Women 35-44,45 days,Google Ads,0.03,5.89,438,6340,2021-06-20
68428,Women 35-44,15 days,YouTube,0.04,2.0,152,5163,2021-06-22
68429,Women 35-44,60 days,Google Ads,0.07,7.11,994,8117,2021-06-23
68432,Women 25-34,15 days,Instagram,0.15,7.6,436,8522,2021-06-26
68433,Men 25-34,15 days,YouTube,0.02,2.0,577,4981,2021-06-27
68772,Women 25-34,30 days,YouTube,0.07,3.79,575,3574,2021-06-01
68774,Men 25-34,15 days,Instagram,0.15,4.88,234,3977,2021-06-03
68777,Women 25-34,30 days,Instagram,0.15,7.22,507,5361,2021-06-06
68778,Men 18-24,60 days,YouTube,0.03,2.5,217,3658,2021-06-07
68781,Women 25-34,60 days,YouTube,0.07,3.69,584,3359,2021-06-10
68782,Men 18-24,45 days,Google Ads,0.14,4.25,859,6844,2021-06-11
68783,Women 25-34,15 days,Google Ads,0.12,2.4,856,8950,2021-06-12
68785,Men 25-34,30 days,Instagram,0.05,7.67,368,6973,2021-06-14
68786,Women 35-44,60 days,YouTube,0.07,4.63,351,7681,2021-06-15
68787,Women 35-44,45 days,Instagram,0.06,8.0,1000,1598,2021-06-16
68795,Women 35-44,15 days,Instagram,0.13,4.07,472,2414,2021-06-24
68796,Women 35-44,15 days,YouTube,0.07,3.48,641,4946,2021-06-25
68797,Men 25-34,45 days,Google Ads,0.14,6.9,305,6720,2021-06-26
68798,Men 18-24,30 days,Google Ads,0.11,4.74,461,7003,2021-06-27
68799,Women 25-34,45 days,Google Ads,0.07,3.12,253,5434,2021-06-28
68801,Men 25-34,45 days,YouTube,0.01,3.89,630,8556,2021-06-30
69138,Women 25-34,45 days,Google Ads,0.05,2.17,830,8166,2021-06-02
69140,Men 18-24,30 days,Google Ads,0.03,3.71,377,3363,2021-06-04
69142,Men 25-34,60 days,YouTube,0.06,4.68,100,9957,2021-06-06
69143,Men 18-24,15 days,YouTube,0.08,3.12,261,5288,2021-06-07
69146,Women 35-44,30 days,YouTube,0.04,4.66,216,6159,2021-06-10
69150,Women 25-34,30 days,Instagram,0.05,8.0,1000,5429,2021-06-14
69151,Women 35-44,45 days,YouTube,0.07,3.94,310,9480,2021-06-15
69153,Men 25-34,30 days,Google Ads,0.12,5.81,555,2102,2021-06-17
69154,Women 25-34,60 days,Instagram,0.15,8.0,264,5337,2021-06-18
69161,Men 25-34,45 days,Google Ads,0.04,3.19,507,8506,2021-06-25
69162,Men 18-24,15 days,Instagram,0.15,3.84,442,2965,2021-06-26
69163,All Ages,15 days,YouTube,0.07,4.56,274,2666,2021-06-27
69166,Women 25-34,60 days,YouTube,0.04,2.95,140,7152,2021-06-30
69502,Women 35-44,15 days,Instagram,0.15,3.29,404,8438,2021-06-01
69503,Men 18-24,30 days,Instagram,0.05,7.75,956,2691,2021-06-02
69507,Women 25-34,60 days,Instagram,0.11,6.59,826,4531,2021-06-06
69508,Men 25-34,30 days,YouTube,0.05,3.12,183,6592,2021-06-07
69510,Men 18-24,30 days,Instagram,0.06,8.0,490,1150,2021-06-09
69511,Men 18-24,30 days,YouTube,0.01,2.0,350,3014,2021-06-10
69512,All Ages,45 days,Google Ads,0.08,7.17,567,8937,2021-06-11
69514,Men 18-24,45 days,YouTube,0.07,4.44,270,1805,2021-06-13
69519,All Ages,60 days,Google Ads,0.14,6.12,582,6961,2021-06-18
69523,Men 18-24,60 days,YouTube,0.04,2.29,100,8368,2021-06-22
69524,Men 25-34,60 days,Google Ads,0.13,5.23,736,4173,2021-06-23
